DateTime,Vehicles,AQI,CO2 Emissions (g/km),NOx Emissions (mg/km),PM2.5 Concentration (µg/m³),Pollution Category,Temperature (°C),Humidity (%),Wind Speed (km/h),Atmospheric Pressure (hPa),Area
24-04-2016 01:00,24,237,124,92,12.91,Very Unhealthy,17,73,22.41,1018.65,Miyapur
24-04-2016 02:00,16,242,104,138,6.69,Very Unhealthy,26,53,21.74,1049.84,Miyapur
24-04-2016 03:00,9,193,244,268,66.31,Unhealthy,37,49,5.0,1014.95,Ameerpet
24-04-2016 04:00,9,79,243,288,48.61,Moderate,42,34,5.84,991.97,Banjara Hills
24-04-2016 05:00,8,250,370,10,30.88,Very Unhealthy,26,27,3.28,1048.57,Miyapur
24-04-2016 06:00,10,91,354,376,17.54,Moderate,31,59,14.96,991.92,Gachibowli
24-04-2016 07:00,16,110,124,14,56.8,Unhealthy for Sensitive Groups,20,41,9.65,1020.36,Ameerpet
24-04-2016 08:00,17,251,290,165,38.16,Very Unhealthy,29,24,27.0,1030.85,Miyapur
24-04-2016 09:00,26,254,304,78,97.51,Very Unhealthy,44,39,1.1,1013.89,Miyapur
24-04-2016 10:00,32,97,225,92,59.64,Moderate,16,68,9.72,982.99,Banjara Hills
24-04-2016 11:00,33,239,366,309,70.25,Very Unhealthy,22,71,26.28,1024.05,Kukatpally
24-04-2016 12:00,31,133,89,406,116.15,Unhealthy for Sensitive Groups,28,85,29.97,1049.01,Ameerpet
24-04-2016 13:00,33,142,87,487,55.58,Unhealthy for Sensitive Groups,19,38,21.69,1027.76,Ameerpet
24-04-2016 14:00,29,241,113,209,29.0,Very Unhealthy,17,33,27.02,1022.83,Miyapur
24-04-2016 15:00,31,234,313,90,47.75,Very Unhealthy,24,26,0.48,1021.31,Kukatpally
24-04-2016 16:00,31,117,260,290,103.52,Unhealthy for Sensitive Groups,21,76,23.15,1005.27,Ameerpet
24-04-2016 17:00,27,95,91,85,22.12,Moderate,44,29,13.85,1000.14,Banjara Hills
24-04-2016 18:00,35,162,317,247,99.99,Unhealthy,25,41,20.71,1031.04,SR Nagar
24-04-2016 19:00,37,77,271,294,110.37,Moderate,45,24,12.9,1000.47,Gachibowli
24-04-2016 20:00,33,278,352,244,98.38,Very Unhealthy,29,43,17.08,1043.89,Miyapur
24-04-2016 21:00,34,126,81,384,57.68,Unhealthy for Sensitive Groups,16,34,7.8,993.53,SR Nagar
24-04-2016 22:00,42,170,106,394,99.77,Unhealthy,19,45,17.22,1048.16,Ameerpet
24-04-2016 23:00,38,52,232,459,125.53,Moderate,25,74,8.72,1010.71,Gachibowli
25-04-2016 00:00,31,86,219,299,50.74,Moderate,22,37,8.41,986.67,Banjara Hills
25-04-2016 01:00,17,225,272,68,43.97,Very Unhealthy,27,62,9.81,982.75,Kukatpally
25-04-2016 02:00,11,196,174,234,143.78,Unhealthy,25,25,6.02,1038.19,Ameerpet
25-04-2016 03:00,7,141,247,458,134.22,Unhealthy for Sensitive Groups,31,64,6.68,1016.21,Ameerpet
25-04-2016 04:00,6,132,84,211,44.14,Unhealthy for Sensitive Groups,29,44,27.95,993.68,SR Nagar
25-04-2016 05:00,6,66,299,219,29.76,Moderate,15,35,13.63,998.51,Banjara Hills
25-04-2016 06:00,7,259,107,31,66.36,Very Unhealthy,33,74,18.42,986.86,Miyapur
25-04-2016 07:00,11,259,328,190,78.29,Very Unhealthy,30,75,17.15,998.06,Miyapur
25-04-2016 08:00,18,170,151,40,29.41,Unhealthy,33,48,7.96,985.64,SR Nagar
25-04-2016 09:00,18,136,387,331,8.55,Unhealthy for Sensitive Groups,27,83,0.01,1009.1,SR Nagar
25-04-2016 10:00,37,89,213,224,123.68,Moderate,37,20,3.13,1013.29,Banjara Hills
25-04-2016 11:00,37,227,353,268,139.07,Very Unhealthy,36,64,24.92,1019.21,Miyapur
25-04-2016 12:00,29,122,372,183,15.0,Unhealthy for Sensitive Groups,37,45,3.28,1019.78,SR Nagar
25-04-2016 13:00,22,78,271,437,126.88,Moderate,18,69,6.2,1001.09,Gachibowli
25-04-2016 14:00,26,228,114,386,69.14,Very Unhealthy,25,46,27.38,1040.99,Kukatpally
25-04-2016 15:00,25,91,205,353,30.84,Moderate,32,54,24.23,1002.24,Banjara Hills
25-04-2016 16:00,29,78,96,226,61.01,Moderate,32,48,1.6,1020.74,Banjara Hills
25-04-2016 17:00,28,115,189,178,130.55,Unhealthy for Sensitive Groups,24,26,19.3,1001.97,SR Nagar
25-04-2016 18:00,21,173,167,22,22.71,Unhealthy,31,81,15.47,1037.93,SR Nagar
25-04-2016 19:00,20,194,89,19,19.29,Unhealthy,44,90,10.95,1049.85,Ameerpet
25-04-2016 20:00,21,298,130,71,145.03,Very Unhealthy,27,53,14.93,991.94,Kukatpally
25-04-2016 21:00,22,169,191,399,47.56,Unhealthy,44,67,4.53,1046.85,Ameerpet
25-04-2016 22:00,15,158,131,462,129.89,Unhealthy,39,24,28.64,984.98,SR Nagar
25-04-2016 23:00,17,208,316,443,86.42,Very Unhealthy,28,27,5.14,1036.36,Kukatpally
26-04-2016 00:00,14,141,399,432,39.86,Unhealthy for Sensitive Groups,44,62,5.58,1046.02,Ameerpet
26-04-2016 01:00,7,284,368,473,47.78,Very Unhealthy,21,71,11.07,1025.58,Kukatpally
26-04-2016 02:00,7,161,176,436,64.73,Unhealthy,24,20,6.38,1002.89,Ameerpet
26-04-2016 03:00,10,101,352,350,26.68,Unhealthy for Sensitive Groups,17,57,9.39,993.61,Ameerpet
26-04-2016 04:00,4,216,256,307,107.94,Very Unhealthy,16,26,1.2,1037.37,Miyapur
26-04-2016 05:00,5,109,309,388,65.56,Unhealthy for Sensitive Groups,44,75,18.43,986.85,Ameerpet
26-04-2016 06:00,7,143,206,305,133.94,Unhealthy for Sensitive Groups,33,65,7.23,1013.51,SR Nagar
26-04-2016 07:00,8,276,342,398,137.77,Very Unhealthy,21,43,29.13,1035.83,Miyapur
26-04-2016 08:00,13,289,345,234,137.48,Very Unhealthy,19,54,3.43,1037.83,Miyapur
26-04-2016 09:00,11,228,366,76,99.15,Very Unhealthy,42,61,2.32,1004.47,Miyapur
26-04-2016 10:00,22,261,104,326,74.03,Very Unhealthy,17,86,5.23,1016.82,Kukatpally
26-04-2016 11:00,25,193,264,24,17.23,Unhealthy,39,63,16.27,990.36,SR Nagar
26-04-2016 12:00,20,147,144,403,114.55,Unhealthy for Sensitive Groups,16,23,22.42,1020.23,SR Nagar
26-04-2016 13:00,19,63,210,10,17.91,Moderate,37,43,16.77,1012.91,Banjara Hills
26-04-2016 14:00,19,267,390,328,31.46,Very Unhealthy,45,90,25.81,1043.55,Miyapur
26-04-2016 15:00,21,261,383,339,127.2,Very Unhealthy,40,38,17.81,1012.58,Miyapur
26-04-2016 16:00,23,219,314,281,128.79,Very Unhealthy,36,69,4.16,1024.48,Kukatpally
26-04-2016 17:00,15,100,192,360,68.03,Moderate,20,37,5.57,1005.76,Banjara Hills
26-04-2016 18:00,21,73,139,37,109.4,Moderate,28,47,10.73,999.72,Banjara Hills
26-04-2016 19:00,16,156,93,46,36.92,Unhealthy,21,48,27.6,988.95,Ameerpet
26-04-2016 20:00,11,259,166,356,135.02,Very Unhealthy,36,64,13.8,1015.25,Kukatpally
26-04-2016 21:00,17,220,93,63,99.83,Very Unhealthy,16,26,26.22,1016.97,Miyapur
26-04-2016 22:00,12,122,252,128,129.37,Unhealthy for Sensitive Groups,25,64,2.24,1007.65,Ameerpet
26-04-2016 23:00,12,196,81,404,61.83,Unhealthy,35,45,20.6,1019.09,SR Nagar
27-04-2016 00:00,12,133,323,222,10.8,Unhealthy for Sensitive Groups,17,89,14.02,1021.12,SR Nagar
27-04-2016 01:00,12,110,239,302,149.01,Unhealthy for Sensitive Groups,23,68,5.19,988.5,SR Nagar
27-04-2016 02:00,10,155,343,431,115.51,Unhealthy,22,37,2.45,998.49,SR Nagar
27-04-2016 03:00,6,143,371,258,29.13,Unhealthy for Sensitive Groups,40,59,9.46,1040.23,SR Nagar
27-04-2016 04:00,2,112,297,427,97.81,Unhealthy for Sensitive Groups,25,37,24.62,1013.84,Ameerpet
27-04-2016 05:00,4,203,350,159,142.11,Very Unhealthy,32,66,19.22,1004.28,Miyapur
27-04-2016 06:00,5,144,113,467,135.25,Unhealthy for Sensitive Groups,45,20,13.86,984.99,SR Nagar
27-04-2016 07:00,4,84,228,448,141.3,Moderate,15,52,25.36,1015.61,Banjara Hills
27-04-2016 08:00,9,116,88,141,20.94,Unhealthy for Sensitive Groups,29,58,5.43,1024.89,SR Nagar
27-04-2016 09:00,11,105,119,53,128.85,Unhealthy for Sensitive Groups,18,42,8.37,1019.6,Ameerpet
27-04-2016 10:00,18,89,333,142,134.24,Moderate,18,33,16.62,1035.05,Gachibowli
27-04-2016 11:00,17,206,105,480,31.22,Very Unhealthy,42,63,17.69,999.6,Kukatpally
27-04-2016 12:00,17,183,104,264,107.59,Unhealthy,24,56,9.63,983.6,SR Nagar
27-04-2016 13:00,13,229,278,217,105.45,Very Unhealthy,25,90,15.13,1020.57,Kukatpally
27-04-2016 14:00,18,178,170,193,104.86,Unhealthy,32,56,3.6,996.17,SR Nagar
27-04-2016 15:00,20,229,124,412,88.03,Very Unhealthy,37,47,0.33,992.78,Kukatpally
27-04-2016 16:00,24,73,304,24,39.52,Moderate,43,26,27.15,1025.44,Gachibowli
27-04-2016 17:00,20,151,356,316,20.59,Unhealthy,29,71,13.25,1017.37,SR Nagar
27-04-2016 18:00,17,211,168,162,40.64,Very Unhealthy,17,36,6.93,1039.87,Miyapur
27-04-2016 19:00,19,164,375,213,137.58,Unhealthy,21,81,9.89,1034.05,Ameerpet
27-04-2016 20:00,19,184,254,490,37.73,Unhealthy,21,56,15.53,1011.68,Ameerpet
27-04-2016 21:00,28,124,140,371,67.61,Unhealthy for Sensitive Groups,31,33,28.39,1001.66,SR Nagar
27-04-2016 22:00,16,60,349,81,68.93,Moderate,36,70,21.63,1048.39,Banjara Hills
27-04-2016 23:00,12,85,279,190,139.03,Moderate,34,74,28.45,1027.25,Banjara Hills
28-04-2016 00:00,18,197,155,76,21.68,Unhealthy,41,76,3.36,1049.26,Ameerpet
28-04-2016 01:00,10,112,254,181,74.39,Unhealthy for Sensitive Groups,38,23,5.35,1020.7,SR Nagar
28-04-2016 02:00,5,129,353,496,122.37,Unhealthy for Sensitive Groups,30,68,10.89,996.4,SR Nagar
28-04-2016 03:00,6,240,102,303,13.95,Very Unhealthy,30,54,7.33,1027.07,Kukatpally
28-04-2016 04:00,6,246,105,198,113.13,Very Unhealthy,22,72,28.71,1043.42,Kukatpally
28-04-2016 05:00,6,137,309,78,18.63,Unhealthy for Sensitive Groups,17,51,5.14,1024.49,Ameerpet
28-04-2016 06:00,9,79,273,55,70.59,Moderate,34,29,5.1,1012.63,Gachibowli
28-04-2016 07:00,8,207,209,112,27.9,Very Unhealthy,29,81,14.63,995.47,Miyapur
28-04-2016 08:00,10,152,229,248,61.53,Unhealthy,15,21,20.91,1030.27,Ameerpet
28-04-2016 09:00,16,298,194,121,10.41,Very Unhealthy,24,82,11.38,1001.94,Miyapur
28-04-2016 10:00,14,161,245,325,127.12,Unhealthy,16,35,1.31,1010.44,Ameerpet
28-04-2016 11:00,46,288,328,41,24.4,Very Unhealthy,21,35,22.98,1026.92,Kukatpally
28-04-2016 12:00,41,278,249,261,32.18,Very Unhealthy,45,22,28.36,1014.08,Miyapur
28-04-2016 13:00,29,274,235,416,71.44,Very Unhealthy,28,37,24.31,1019.42,Miyapur
28-04-2016 14:00,30,133,142,412,7.82,Unhealthy for Sensitive Groups,30,61,25.2,994.79,SR Nagar
28-04-2016 15:00,24,295,352,36,138.55,Very Unhealthy,41,51,25.44,1037.36,Kukatpally
28-04-2016 16:00,27,199,322,478,64.96,Unhealthy,42,69,22.79,990.61,Ameerpet
28-04-2016 17:00,24,154,266,299,81.82,Unhealthy,29,68,24.16,992.12,SR Nagar
28-04-2016 18:00,25,299,194,331,131.07,Very Unhealthy,21,22,2.3,984.1,Miyapur
28-04-2016 19:00,25,238,337,126,88.53,Very Unhealthy,27,24,1.64,1029.52,Kukatpally
28-04-2016 20:00,23,70,286,318,16.56,Moderate,39,76,2.26,1045.25,Banjara Hills
28-04-2016 21:00,21,86,187,146,121.45,Moderate,24,63,17.75,984.92,Banjara Hills
28-04-2016 22:00,18,295,335,168,137.81,Very Unhealthy,23,44,7.24,992.41,Miyapur
28-04-2016 23:00,21,76,188,321,122.19,Moderate,23,89,0.85,1006.1,Banjara Hills
29-04-2016 00:00,44,151,326,361,32.56,Unhealthy,20,42,2.3,999.8,SR Nagar
29-04-2016 01:00,23,212,305,385,74.76,Very Unhealthy,38,29,2.06,1024.12,Kukatpally
29-04-2016 02:00,15,87,257,83,48.42,Moderate,39,29,18.83,982.8,Gachibowli
29-04-2016 03:00,15,281,222,429,91.72,Very Unhealthy,26,52,4.29,1020.8,Miyapur
29-04-2016 04:00,11,109,225,418,126.39,Unhealthy for Sensitive Groups,44,37,25.37,1018.63,Ameerpet
29-04-2016 05:00,10,119,156,394,63.02,Unhealthy for Sensitive Groups,37,86,29.78,982.9,Ameerpet
29-04-2016 06:00,12,81,117,223,90.89,Moderate,34,46,13.24,1006.3,Gachibowli
29-04-2016 07:00,20,129,159,398,6.48,Unhealthy for Sensitive Groups,44,54,16.13,1044.47,SR Nagar
29-04-2016 08:00,24,269,227,60,55.86,Very Unhealthy,34,81,7.8,993.49,Miyapur
29-04-2016 09:00,32,257,361,170,95.05,Very Unhealthy,36,37,19.67,1045.07,Miyapur
29-04-2016 10:00,41,204,200,446,148.63,Very Unhealthy,28,26,27.45,1031.15,Kukatpally
29-04-2016 11:00,46,294,233,346,45.34,Very Unhealthy,41,90,5.42,998.14,Miyapur
29-04-2016 12:00,35,180,353,479,30.34,Unhealthy,34,29,28.6,980.59,Ameerpet
29-04-2016 13:00,32,226,251,476,134.87,Very Unhealthy,41,46,6.64,1009.6,Miyapur
29-04-2016 14:00,32,262,214,198,86.59,Very Unhealthy,21,87,7.98,1021.94,Miyapur
29-04-2016 15:00,32,151,315,428,149.38,Unhealthy,22,86,27.35,987.55,Ameerpet
29-04-2016 16:00,30,151,114,428,41.85,Unhealthy,22,74,17.8,984.44,SR Nagar
29-04-2016 17:00,31,79,91,245,33.38,Moderate,44,67,0.95,983.12,Gachibowli
29-04-2016 18:00,29,71,318,92,56.58,Moderate,22,86,24.09,1033.04,Gachibowli
29-04-2016 19:00,33,68,379,292,88.79,Moderate,16,45,19.26,1033.87,Gachibowli
29-04-2016 20:00,25,80,120,148,16.08,Moderate,28,59,22.29,1026.58,Gachibowli
29-04-2016 21:00,23,69,133,243,61.39,Moderate,24,90,4.85,1030.21,Banjara Hills
29-04-2016 22:00,29,288,208,37,14.52,Very Unhealthy,32,65,26.19,1004.31,Miyapur
29-04-2016 23:00,26,196,360,147,100.38,Unhealthy,32,86,23.49,988.36,SR Nagar
30-04-2016 00:00,24,179,328,300,54.89,Unhealthy,32,30,28.72,989.5,Ameerpet
30-04-2016 01:00,13,89,350,283,145.74,Moderate,30,70,12.26,1002.02,Banjara Hills
30-04-2016 02:00,9,216,154,142,19.96,Very Unhealthy,34,51,15.55,1006.21,Miyapur
30-04-2016 03:00,7,140,252,399,134.68,Unhealthy for Sensitive Groups,19,39,21.05,1043.55,SR Nagar
30-04-2016 04:00,9,121,124,351,8.81,Unhealthy for Sensitive Groups,34,24,3.13,1006.38,Ameerpet
30-04-2016 05:00,7,158,249,167,99.97,Unhealthy,45,60,6.31,1010.53,Ameerpet
30-04-2016 06:00,5,231,99,347,142.45,Very Unhealthy,19,32,8.65,1010.09,Miyapur
30-04-2016 07:00,11,76,324,330,107.56,Moderate,34,22,28.35,1031.0,Banjara Hills
30-04-2016 08:00,15,128,286,205,9.44,Unhealthy for Sensitive Groups,37,34,0.04,982.05,SR Nagar
30-04-2016 09:00,20,189,195,199,100.29,Unhealthy,24,75,29.82,1011.3,Ameerpet
30-04-2016 10:00,23,288,246,371,46.83,Very Unhealthy,31,62,11.87,1040.82,Miyapur
30-04-2016 11:00,27,127,364,185,110.79,Unhealthy for Sensitive Groups,44,86,19.45,1041.08,SR Nagar
30-04-2016 12:00,25,248,355,121,70.55,Very Unhealthy,27,65,12.32,1031.77,Miyapur
30-04-2016 13:00,24,66,175,161,94.67,Moderate,31,67,23.52,1008.09,Banjara Hills
30-04-2016 14:00,28,267,91,90,8.44,Very Unhealthy,32,55,28.52,997.57,Kukatpally
30-04-2016 15:00,31,278,391,180,45.64,Very Unhealthy,27,42,13.43,986.38,Miyapur
30-04-2016 16:00,27,133,347,384,48.78,Unhealthy for Sensitive Groups,31,74,5.41,1013.71,Ameerpet
30-04-2016 17:00,17,187,132,350,69.91,Unhealthy,42,74,6.66,1039.96,Ameerpet
30-04-2016 18:00,23,196,177,209,132.69,Unhealthy,29,73,7.97,1004.39,SR Nagar
30-04-2016 19:00,29,259,343,283,58.53,Very Unhealthy,40,84,6.65,1015.95,Kukatpally
30-04-2016 20:00,28,207,393,170,107.02,Very Unhealthy,26,70,0.4,1002.97,Kukatpally
30-04-2016 21:00,25,207,359,103,56.73,Very Unhealthy,42,51,25.86,1008.2,Miyapur
30-04-2016 22:00,27,202,140,18,34.14,Very Unhealthy,24,39,20.43,989.81,Kukatpally
30-04-2016 23:00,26,137,208,189,72.12,Unhealthy for Sensitive Groups,27,55,15.47,1028.55,Ameerpet
01-05-2016 00:00,27,123,168,20,40.33,Unhealthy for Sensitive Groups,44,51,4.41,983.45,Ameerpet
01-05-2016 01:00,20,176,157,461,12.65,Unhealthy,25,76,1.22,1048.19,Ameerpet
01-05-2016 02:00,17,243,307,11,36.06,Very Unhealthy,17,48,11.54,1006.88,Kukatpally
01-05-2016 03:00,10,151,149,292,16.98,Unhealthy,36,65,0.16,999.0,Ameerpet
01-05-2016 04:00,9,145,252,411,11.88,Unhealthy for Sensitive Groups,24,54,1.71,1021.28,Ameerpet
01-05-2016 05:00,10,212,191,366,112.1,Very Unhealthy,25,71,2.2,1043.19,Kukatpally
01-05-2016 06:00,6,100,231,171,105.79,Moderate,20,34,24.47,1041.87,Banjara Hills
01-05-2016 07:00,12,150,139,447,27.26,Unhealthy for Sensitive Groups,15,70,21.79,1044.76,Ameerpet
01-05-2016 08:00,15,120,310,20,10.91,Unhealthy for Sensitive Groups,20,50,9.28,986.59,Ameerpet
01-05-2016 09:00,15,120,353,256,8.44,Unhealthy for Sensitive Groups,19,35,9.12,995.86,SR Nagar
01-05-2016 10:00,16,204,184,459,111.06,Very Unhealthy,21,55,10.33,985.14,Kukatpally
01-05-2016 11:00,23,59,387,296,66.39,Moderate,36,58,16.97,986.51,Gachibowli
01-05-2016 12:00,27,146,337,437,67.29,Unhealthy for Sensitive Groups,26,30,25.8,993.17,SR Nagar
01-05-2016 13:00,24,220,312,65,14.24,Very Unhealthy,26,39,14.31,988.42,Miyapur
01-05-2016 14:00,26,232,243,354,121.18,Very Unhealthy,21,75,4.45,1003.23,Miyapur
01-05-2016 15:00,26,248,383,243,47.31,Very Unhealthy,16,61,4.76,1008.6,Kukatpally
01-05-2016 16:00,30,183,370,156,65.89,Unhealthy,42,66,1.71,1003.74,SR Nagar
01-05-2016 17:00,26,55,277,297,69.09,Moderate,15,25,22.21,1008.58,Banjara Hills
01-05-2016 18:00,26,126,173,429,132.89,Unhealthy for Sensitive Groups,44,54,11.98,1040.75,SR Nagar
01-05-2016 19:00,29,225,194,80,125.82,Very Unhealthy,37,27,27.54,1037.94,Kukatpally
01-05-2016 20:00,30,126,151,151,52.64,Unhealthy for Sensitive Groups,39,90,9.3,1047.38,Ameerpet
01-05-2016 21:00,30,51,373,388,15.66,Moderate,32,56,23.95,1035.13,Gachibowli
01-05-2016 22:00,34,260,233,182,85.79,Very Unhealthy,26,69,14.86,1038.93,Kukatpally
01-05-2016 23:00,32,100,366,266,44.76,Moderate,21,35,25.46,1028.57,Banjara Hills
02-05-2016 00:00,29,238,333,189,49.78,Very Unhealthy,33,28,16.84,992.2,Kukatpally
02-05-2016 01:00,11,196,259,298,132.96,Unhealthy,36,79,5.77,1045.56,SR Nagar
02-05-2016 02:00,10,291,87,171,111.77,Very Unhealthy,17,70,24.03,994.64,Miyapur
02-05-2016 03:00,7,170,268,409,61.52,Unhealthy,43,65,0.17,1027.43,Ameerpet
02-05-2016 04:00,6,177,114,360,98.85,Unhealthy,24,90,15.13,996.08,SR Nagar
02-05-2016 05:00,8,279,369,130,32.76,Very Unhealthy,43,31,5.87,986.28,Miyapur
02-05-2016 06:00,5,51,217,139,101.78,Moderate,41,83,10.14,993.73,Gachibowli
02-05-2016 07:00,13,100,247,199,14.08,Moderate,41,40,12.27,996.25,Gachibowli
02-05-2016 08:00,12,203,187,341,100.21,Very Unhealthy,25,24,16.8,1006.63,Kukatpally
02-05-2016 09:00,16,119,387,28,133.57,Unhealthy for Sensitive Groups,19,25,10.64,984.84,Ameerpet
02-05-2016 10:00,19,69,219,408,89.17,Moderate,45,62,19.34,1021.0,Banjara Hills
02-05-2016 11:00,23,72,234,473,54.36,Moderate,16,45,5.62,1035.92,Gachibowli
02-05-2016 12:00,21,103,226,281,85.96,Unhealthy for Sensitive Groups,22,73,23.7,1033.51,SR Nagar
02-05-2016 13:00,18,192,392,421,53.03,Unhealthy,28,22,18.06,1038.62,Ameerpet
02-05-2016 14:00,17,183,297,468,47.28,Unhealthy,22,30,10.55,1048.56,Ameerpet
02-05-2016 15:00,20,269,133,143,5.71,Very Unhealthy,37,44,15.96,1049.71,Miyapur
02-05-2016 16:00,18,212,94,292,41.5,Very Unhealthy,20,31,12.12,1008.73,Kukatpally
02-05-2016 17:00,18,252,302,218,134.62,Very Unhealthy,15,84,26.25,1015.15,Kukatpally
02-05-2016 18:00,14,185,268,432,30.98,Unhealthy,38,23,16.39,1014.87,SR Nagar
02-05-2016 19:00,43,106,300,404,96.83,Unhealthy for Sensitive Groups,15,71,23.66,1024.94,SR Nagar
02-05-2016 20:00,39,295,379,150,93.98,Very Unhealthy,22,84,23.85,997.2,Kukatpally
02-05-2016 21:00,29,227,228,86,37.73,Very Unhealthy,25,89,22.02,1034.08,Miyapur
02-05-2016 22:00,20,226,364,337,116.9,Very Unhealthy,32,53,22.52,988.87,Miyapur
02-05-2016 23:00,16,164,186,34,68.7,Unhealthy,38,35,6.74,1046.58,SR Nagar
03-05-2016 00:00,14,292,350,178,120.6,Very Unhealthy,24,33,26.13,988.73,Kukatpally
03-05-2016 01:00,8,265,330,133,6.79,Very Unhealthy,26,80,21.23,1031.99,Kukatpally
03-05-2016 02:00,11,198,143,174,26.6,Unhealthy,34,72,1.62,1007.8,Ameerpet
03-05-2016 03:00,5,290,349,279,59.46,Very Unhealthy,37,77,19.43,1024.37,Kukatpally
03-05-2016 04:00,4,172,244,414,73.88,Unhealthy,30,82,14.46,1002.0,Ameerpet
03-05-2016 05:00,6,85,133,52,84.22,Moderate,19,32,4.27,988.38,Gachibowli
03-05-2016 06:00,7,120,394,309,119.37,Unhealthy for Sensitive Groups,30,64,14.19,1045.66,Ameerpet
03-05-2016 07:00,9,118,207,477,135.94,Unhealthy for Sensitive Groups,38,74,27.67,1015.71,SR Nagar
03-05-2016 08:00,9,107,266,477,51.0,Unhealthy for Sensitive Groups,26,52,26.28,1001.04,Ameerpet
03-05-2016 09:00,16,112,292,307,133.6,Unhealthy for Sensitive Groups,45,81,2.59,1023.71,SR Nagar
03-05-2016 10:00,24,270,390,420,43.62,Very Unhealthy,20,58,13.22,998.05,Miyapur
03-05-2016 11:00,21,65,259,42,15.38,Moderate,44,32,15.29,982.83,Gachibowli
03-05-2016 12:00,18,183,374,424,89.08,Unhealthy,45,32,20.73,1035.56,Ameerpet
03-05-2016 13:00,16,127,226,153,101.59,Unhealthy for Sensitive Groups,19,35,23.0,1049.71,Ameerpet
03-05-2016 14:00,21,171,263,144,47.83,Unhealthy,15,73,24.85,1046.95,SR Nagar
03-05-2016 15:00,19,229,243,385,29.59,Very Unhealthy,33,49,17.89,1041.58,Kukatpally
03-05-2016 16:00,17,51,259,25,19.06,Moderate,24,58,26.47,1032.32,Gachibowli
03-05-2016 17:00,17,266,379,55,68.94,Very Unhealthy,39,83,16.7,991.34,Miyapur
03-05-2016 18:00,15,272,381,13,64.3,Very Unhealthy,45,89,0.69,990.91,Kukatpally
03-05-2016 19:00,17,163,176,12,46.33,Unhealthy,28,31,13.76,990.48,SR Nagar
03-05-2016 20:00,15,163,247,359,37.03,Unhealthy,39,21,4.84,1012.17,SR Nagar
03-05-2016 21:00,13,254,260,284,10.66,Very Unhealthy,35,52,17.22,1013.32,Miyapur
03-05-2016 22:00,11,173,379,356,104.9,Unhealthy,17,34,20.42,1020.43,Ameerpet
03-05-2016 23:00,10,195,315,294,61.66,Unhealthy,20,71,20.43,995.87,SR Nagar
04-05-2016 00:00,11,258,173,378,36.3,Very Unhealthy,19,54,14.71,982.78,Kukatpally
04-05-2016 01:00,8,286,302,245,79.82,Very Unhealthy,45,57,21.51,987.05,Kukatpally
04-05-2016 02:00,6,269,379,346,132.71,Very Unhealthy,31,61,3.43,984.86,Kukatpally
04-05-2016 03:00,4,253,190,74,38.71,Very Unhealthy,32,26,28.43,1035.5,Kukatpally
04-05-2016 04:00,3,212,342,286,93.93,Very Unhealthy,26,75,25.3,989.43,Miyapur
04-05-2016 05:00,6,135,377,234,138.09,Unhealthy for Sensitive Groups,19,24,25.65,1032.53,SR Nagar
04-05-2016 06:00,3,216,141,192,60.25,Very Unhealthy,44,59,0.99,987.5,Miyapur
04-05-2016 07:00,10,178,308,98,142.55,Unhealthy,23,80,6.88,1014.71,SR Nagar
04-05-2016 08:00,8,214,318,20,6.83,Very Unhealthy,26,84,2.98,1000.15,Miyapur
04-05-2016 09:00,11,70,337,108,22.22,Moderate,34,85,25.96,1025.6,Gachibowli
04-05-2016 10:00,15,50,293,429,82.29,Good,23,87,22.5,990.22,Banjara Hills
04-05-2016 11:00,12,181,156,48,77.3,Unhealthy,17,84,2.88,1021.2,Ameerpet
04-05-2016 12:00,16,273,125,59,147.46,Very Unhealthy,15,61,12.06,1020.01,Kukatpally
04-05-2016 13:00,13,107,323,293,25.73,Unhealthy for Sensitive Groups,36,54,15.36,1008.21,Ameerpet
04-05-2016 14:00,15,50,117,29,148.66,Good,29,85,21.45,1013.77,Gachibowli
04-05-2016 15:00,23,190,174,176,128.53,Unhealthy,24,44,8.8,990.29,Ameerpet
04-05-2016 16:00,15,223,220,418,37.3,Very Unhealthy,28,25,8.71,1036.74,Miyapur
04-05-2016 17:00,21,224,139,392,58.29,Very Unhealthy,21,27,15.95,1022.33,Miyapur
04-05-2016 18:00,13,258,134,262,22.36,Very Unhealthy,18,54,15.77,988.36,Miyapur
04-05-2016 19:00,15,253,186,183,136.77,Very Unhealthy,40,72,3.36,1044.23,Miyapur
04-05-2016 20:00,14,56,366,209,60.91,Moderate,19,38,21.38,1023.58,Banjara Hills
04-05-2016 21:00,17,296,292,297,10.62,Very Unhealthy,34,28,5.36,992.06,Miyapur
04-05-2016 22:00,18,100,165,456,88.74,Moderate,30,52,25.5,995.69,Gachibowli
04-05-2016 23:00,13,296,261,221,42.39,Very Unhealthy,17,27,23.2,994.29,Miyapur
05-05-2016 00:00,10,52,260,377,60.73,Moderate,31,57,29.43,995.77,Banjara Hills
05-05-2016 01:00,10,227,244,379,73.08,Very Unhealthy,27,51,5.13,994.68,Kukatpally
05-05-2016 02:00,7,203,175,309,16.05,Very Unhealthy,20,42,28.34,1032.22,Kukatpally
05-05-2016 03:00,8,80,82,434,75.94,Moderate,40,53,21.98,1021.4,Gachibowli
05-05-2016 04:00,8,149,284,93,46.84,Unhealthy for Sensitive Groups,19,65,26.44,996.33,SR Nagar
